,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_rp__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
41,22.2411057472229,7.601100379512731,0.020691299438476564,0.0007310857077406548,0.1,"(100, 25, 100)",10,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'rp__n_components': 10}",0.8848167539267016,0.8689465801298053,0.8863068465767117,0.8895567242674681,0.8550651955867603,0.87695,0.01303810084753803,31,0.9283257239352054,0.9020882831061648,0.9243655456932116,0.941150746548385,0.8898326255308519,0.9171525849627639,0.018580048279130536
42,21.45171504020691,1.6883819803958935,0.02088642120361328,0.000995939752399627,0.1,"(100, 25, 100)",12,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'rp__n_components': 12}",0.8955372725006233,0.9053919121318023,0.8968015992003998,0.8958176809416479,0.8989468405215647,0.8985,0.0036507235762555336,20,0.9408968665957846,0.9441665624609229,0.9436179522440306,0.9405884925345162,0.93586060454659,0.941026095676369,0.0029485843168907335
43,20.484669256210328,1.8199793778851598,0.019525480270385743,0.0006086173304557409,0.1,"(100, 25, 100)",15,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'rp__n_components': 15}",0.9097481924707056,0.9236145781328008,0.9162918540729635,0.9048334585524668,0.9215145436308927,0.9152,0.007056046683937004,8,0.948339483394834,0.9589220957859197,0.9557444680585073,0.9422752545761229,0.9520984261803648,0.9514759455991497,0.005805911282895588
44,24.916878271102906,2.91906736590223,0.020484209060668945,0.0008665456077454108,0.1,"(100, 25, 100)",16,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'rp__n_components': 16}",0.9217152829718275,0.9338492261607588,0.9247876061969016,0.9268720260455797,0.9292878635907723,0.9273,0.004115079653364082,2,0.9609731690537244,0.9703638864574216,0.9625578197274659,0.9658899231586181,0.9590307269547839,0.9637631050704029,0.003993132315959985
45,2.684972953796387,1.380771599327372,0.010937070846557618,0.00038755195171533694,0.01,"(50, 50)",1,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 1}",0.08152580403889305,0.08711932101847229,0.07896051974012994,0.07463060355622339,0.08324974924774323,0.0811,0.004181756832069731,162,0.08724748264431798,0.08121795673377516,0.08288536067008376,0.07777847191853564,0.08337496877341993,0.0825008481480265,0.003078607588581611
46,3.999043655395508,1.479165906807748,0.011328125,0.0007915870473844134,0.01,"(50, 50)",2,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 2}",0.14235851408626277,0.15876185721417874,0.15467266366816593,0.16954670673678937,0.14994984954864593,0.15505,0.009068384732037742,145,0.15591969479016823,0.16499937476553708,0.1504563070383798,0.16236646467170612,0.15319760179865102,0.15738788861288847,0.005486016056048468
47,8.398859739303589,1.5289987738562119,0.012127685546875,0.0004703578722392696,0.01,"(50, 50)",4,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 4}",0.4574918972824732,0.4528207688467299,0.4642678660669665,0.465564738292011,0.47392176529588764,0.4628,0.007226293129282546,125,0.5005316154856464,0.4688633237464049,0.4903737967245906,0.4674829761979134,0.485261054209343,0.48250255327277963,0.012698261004965192
48,10.17720398902893,3.998972427073356,0.012876319885253906,0.0007229252561288845,0.01,"(50, 50)",5,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 5}",0.5814011468461731,0.554418372441338,0.5524737631184408,0.5765088905584773,0.5842527582748245,0.5698,0.013604710100394636,107,0.6345612608668459,0.5802801050393898,0.5696962120265033,0.5871806084837884,0.607044716462653,0.5957525805758361,0.02291478363662894
49,11.01320285797119,0.9159595231366918,0.014249897003173828,0.0019132648302465488,0.01,"(50, 50)",8,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 8}",0.7591623036649214,0.7668497254118821,0.7553723138430785,0.7643375907838718,0.7763289869608826,0.7644,0.007168495573980046,82,0.8065545062230284,0.7935475803426285,0.7805350668833604,0.791966014868495,0.7919060704471647,0.7929018477529354,0.00826579310876782
50,15.320762062072754,2.3001771135384335,0.013865852355957031,0.0011412048142197648,0.01,"(50, 50)",10,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 10}",0.8553976564447768,0.8744383424862706,0.8590704647676162,0.8512396694214877,0.8676028084252758,0.86155,0.008403672939823706,39,0.9000562886984802,0.9148430661498062,0.892799099887486,0.8926719560192415,0.908381214089433,0.9017503249688893,0.008726964355246955
51,13.431922578811646,1.4076038695906197,0.015626049041748045,0.0028814290789318537,0.01,"(50, 50)",12,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 12}",0.8798304662179007,0.891163255117324,0.8908045977011494,0.8710242925118958,0.8861584754262788,0.8838,0.0075850786721672,26,0.9280130089436488,0.9189696136051019,0.923115389423678,0.9077278690572874,0.9283662253310018,0.9212384212721435,0.007588229670254351
52,13.348430156707764,2.2695958454905765,0.01328592300415039,0.0013241580753013823,0.01,"(50, 50)",15,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 15}",0.9050112191473448,0.8944083874188717,0.9010494752623688,0.8863010267968946,0.9109829488465396,0.89955,0.008534408053488984,18,0.9388329476515104,0.9189696136051019,0.9375546943367921,0.925407634160055,0.9465400949288034,0.9334609969364525,0.009914997327770564
53,19.042408990859986,2.6575450563170335,0.014450979232788087,0.0020793668655040226,0.01,"(50, 50)",16,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 16}",0.9192221391174271,0.9186220668996505,0.9247876061969016,0.9040821437515653,0.9200100300902708,0.91735,0.006975145144562641,6,0.9609106260554131,0.9524821808178067,0.9623077884735592,0.9429624539264072,0.9459780164876342,0.9529282131521641,0.007739714263877886
54,2.3981564044952393,0.6247222281067365,0.008018016815185547,0.00038327451776545753,0.01,"(50,)",1,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 1}",0.07653951633009225,0.07888167748377434,0.08370814592703649,0.08089156023040321,0.07898696088264795,0.0798,0.0023930849987262243,166,0.08643442366627056,0.07577841690633988,0.08401050131266408,0.08315112138439433,0.08399950037471896,0.08267479272887757,0.003618305709220903
55,2.367155885696411,0.26853921327106656,0.009768295288085937,0.0008783312159646983,0.01,"(50,)",2,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 2}",0.14136125654450263,0.14203694458312532,0.15142428785607195,0.14926120711244678,0.1446840521564694,0.14575,0.003969256244008608,155,0.15767089874288573,0.15093159934975617,0.1443305413176647,0.14631098894233774,0.14870097426929801,0.14958900052438845,0.004610965066243606
56,5.092202281951904,1.0734872847005055,0.010265493392944336,0.0012320875424292825,0.01,"(50,)",4,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 4}",0.406382448267265,0.43359960059910135,0.4307846076961519,0.4467818682694716,0.4353059177532598,0.43055,0.013271090378795588,136,0.437738445181062,0.43084906840065024,0.44693086635829476,0.4453051789841944,0.4419810142393205,0.4405609146327044,0.0057859710188766286
57,6.544221639633179,1.6219340020894126,0.010736036300659179,0.0010631850401735404,0.01,"(50,)",5,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 5}",0.5081027175268013,0.5444333499750375,0.5362318840579711,0.5366892061106937,0.5358575727181545,0.53225,0.012504897835440787,114,0.5369316405028457,0.5625234462923596,0.5428178522315289,0.5342037858436934,0.5517736697476893,0.5456500789236234,0.010365897865065756
